pc4,Gemeente2019,gemeente_code,gemeente_naam,ggd_code,ggd_naam
4267,1959,GM1959,Altena,GG5206,GGD West-Brabant
4268,1959,GM1959,Altena,GG5206,GGD West-Brabant
4269,1959,GM1959,Altena,GG5206,GGD West-Brabant
4271,1959,GM1959,Altena,GG5206,GGD West-Brabant
4273,1959,GM1959,Altena,GG5206,GGD West-Brabant
4281,1959,GM1959,Altena,GG5206,GGD West-Brabant
4283,1959,GM1959,Altena,GG5206,GGD West-Brabant
4284,1959,GM1959,Altena,GG5206,GGD West-Brabant
4285,1959,GM1959,Altena,GG5206,GGD West-Brabant
4286,1959,GM1959,Altena,GG5206,GGD West-Brabant
4287,1959,GM1959,Altena,GG5206,GGD West-Brabant
4288,1959,GM1959,Altena,GG5206,GGD West-Brabant
4301,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4302,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4303,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4305,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4306,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4307,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4308,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4311,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4315,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4316,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4317,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4318,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4321,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4322,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4323,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4325,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4326,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4327,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4328,1676,GM1676,Schouwen-Duiveland,GG5006,GGD Zeeland
4331,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4332,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4333,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4334,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4335,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4336,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4337,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4338,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4339,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4341,687,GM0687,Middelburg (Z.),GG5006,GGD Zeeland
4351,717,GM0717,Veere,GG5006,GGD Zeeland
4352,717,GM0717,Veere,GG5006,GGD Zeeland
4353,717,GM0717,Veere,GG5006,GGD Zeeland
4354,717,GM0717,Veere,GG5006,GGD Zeeland
4356,717,GM0717,Veere,GG5006,GGD Zeeland
4357,717,GM0717,Veere,GG5006,GGD Zeeland
4361,717,GM0717,Veere,GG5006,GGD Zeeland
4363,717,GM0717,Veere,GG5006,GGD Zeeland
4364,717,GM0717,Veere,GG5006,GGD Zeeland
4365,717,GM0717,Veere,GG5006,GGD Zeeland
4371,717,GM0717,Veere,GG5006,GGD Zeeland
4373,717,GM0717,Veere,GG5006,GGD Zeeland
4374,717,GM0717,Veere,GG5006,GGD Zeeland
4381,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4382,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4383,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4384,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4385,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4386,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4387,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4388,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4389,718,GM0718,Vlissingen,GG5006,GGD Zeeland
4401,703,GM0703,Reimerswaal,GG5006,GGD Zeeland
4411,703,GM0703,Reimerswaal,GG5006,GGD Zeeland
4413,703,GM0703,Reimerswaal,GG5006,GGD Zeeland
4414,703,GM0703,Reimerswaal,GG5006,GGD Zeeland
4415,703,GM0703,Reimerswaal,GG5006,GGD Zeeland
4416,703,GM0703,Reimerswaal,GG5006,GGD Zeeland
4417,703,GM0703,Reimerswaal,GG5006,GGD Zeeland
4421,678,GM0678,Kapelle,GG5006,GGD Zeeland
4423,678,GM0678,Kapelle,GG5006,GGD Zeeland
4424,678,GM0678,Kapelle,GG5006,GGD Zeeland
4431,654,GM0654,Borsele,GG5006,GGD Zeeland
4433,654,GM0654,Borsele,GG5006,GGD Zeeland
4434,654,GM0654,Borsele,GG5006,GGD Zeeland
4435,654,GM0654,Borsele,GG5006,GGD Zeeland
4436,654,GM0654,Borsele,GG5006,GGD Zeeland
4437,654,GM0654,Borsele,GG5006,GGD Zeeland
4438,654,GM0654,Borsele,GG5006,GGD Zeeland
4441,654,GM0654,Borsele,GG5006,GGD Zeeland
4443,654,GM0654,Borsele,GG5006,GGD Zeeland
4444,654,GM0654,Borsele,GG5006,GGD Zeeland
4451,654,GM0654,Borsele,GG5006,GGD Zeeland
4453,654,GM0654,Borsele,GG5006,GGD Zeeland
4454,654,GM0654,Borsele,GG5006,GGD Zeeland
4455,654,GM0654,Borsele,GG5006,GGD Zeeland
4456,654,GM0654,Borsele,GG5006,GGD Zeeland
4458,664,GM0664,Goes,GG5006,GGD Zeeland
4461,664,GM0664,Goes,GG5006,GGD Zeeland
4462,664,GM0664,Goes,GG5006,GGD Zeeland
4463,664,GM0664,Goes,GG5006,GGD Zeeland
4464,664,GM0664,Goes,GG5006,GGD Zeeland
4465,664,GM0664,Goes,GG5006,GGD Zeeland
4471,664,GM0664,Goes,GG5006,GGD Zeeland
4472,664,GM0664,Goes,GG5006,GGD Zeeland
4474,664,GM0664,Goes,GG5006,GGD Zeeland
4475,664,GM0664,Goes,GG5006,GGD Zeeland
4481,664,GM0664,Goes,GG5006,GGD Zeeland
4482,678,GM0678,Kapelle,GG5006,GGD Zeeland
4484,1695,GM1695,Noord-Beveland,GG5006,GGD Zeeland
4485,1695,GM1695,Noord-Beveland,GG5006,GGD Zeeland
4486,1695,GM1695,Noord-Beveland,GG5006,GGD Zeeland
4491,1695,GM1695,Noord-Beveland,GG5006,GGD Zeeland
4493,1695,GM1695,Noord-Beveland,GG5006,GGD Zeeland
4494,1695,GM1695,Noord-Beveland,GG5006,GGD Zeeland
4501,1714,GM1714,Sluis,GG5006,GGD Zeeland
4503,1714,GM1714,Sluis,GG5006,GGD Zeeland
4504,1714,GM1714,Sluis,GG5006,GGD Zeeland
4505,1714,GM1714,Sluis,GG5006,GGD Zeeland
4506,1714,GM1714,Sluis,GG5006,GGD Zeeland
4507,1714,GM1714,Sluis,GG5006,GGD Zeeland
4508,1714,GM1714,Sluis,GG5006,GGD Zeeland
4511,1714,GM1714,Sluis,GG5006,GGD Zeeland
4513,1714,GM1714,Sluis,GG5006,GGD Zeeland
4515,1714,GM1714,Sluis,GG5006,GGD Zeeland
4521,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4522,1714,GM1714,Sluis,GG5006,GGD Zeeland
4524,1714,GM1714,Sluis,GG5006,GGD Zeeland
4525,1714,GM1714,Sluis,GG5006,GGD Zeeland
4527,1714,GM1714,Sluis,GG5006,GGD Zeeland
4528,1714,GM1714,Sluis,GG5006,GGD Zeeland
4529,1714,GM1714,Sluis,GG5006,GGD Zeeland
4531,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4532,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4533,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4535,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4536,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4537,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4538,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4539,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4541,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4542,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4543,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4551,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4553,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4554,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4561,677,GM0677,Hulst,GG5006,GGD Zeeland
4562,677,GM0677,Hulst,GG5006,GGD Zeeland
4564,677,GM0677,Hulst,GG5006,GGD Zeeland
4565,677,GM0677,Hulst,GG5006,GGD Zeeland
4566,677,GM0677,Hulst,GG5006,GGD Zeeland
4567,677,GM0677,Hulst,GG5006,GGD Zeeland
4568,677,GM0677,Hulst,GG5006,GGD Zeeland
4569,677,GM0677,Hulst,GG5006,GGD Zeeland
4571,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4574,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4575,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4576,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4581,677,GM0677,Hulst,GG5006,GGD Zeeland
4581,715,GM0715,Terneuzen,GG5006,GGD Zeeland
4583,677,GM0677,Hulst,GG5006,GGD Zeeland
4584,677,GM0677,Hulst,GG5006,GGD Zeeland
4585,677,GM0677,Hulst,GG5006,GGD Zeeland
4586,677,GM0677,Hulst,GG5006,GGD Zeeland
4587,677,GM0677,Hulst,GG5006,GGD Zeeland
4588,677,GM0677,Hulst,GG5006,GGD Zeeland
4589,677,GM0677,Hulst,GG5006,GGD Zeeland
4611,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4612,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4613,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4614,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4615,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4616,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4617,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4621,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4622,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4623,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4624,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4625,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4631,873,GM0873,Woensdrecht,GG5206,GGD West-Brabant
4634,873,GM0873,Woensdrecht,GG5206,GGD West-Brabant
4635,873,GM0873,Woensdrecht,GG5206,GGD West-Brabant
4641,873,GM0873,Woensdrecht,GG5206,GGD West-Brabant
4645,873,GM0873,Woensdrecht,GG5206,GGD West-Brabant
4651,851,GM0851,Steenbergen,GG5206,GGD West-Brabant
4652,851,GM0851,Steenbergen,GG5206,GGD West-Brabant
4655,851,GM0851,Steenbergen,GG5206,GGD West-Brabant
4661,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4664,748,GM0748,Bergen op Zoom,GG5206,GGD West-Brabant
4671,851,GM0851,Steenbergen,GG5206,GGD West-Brabant
4671,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4675,716,GM0716,Tholen,GG5006,GGD Zeeland
4681,851,GM0851,Steenbergen,GG5206,GGD West-Brabant
4691,716,GM0716,Tholen,GG5006,GGD Zeeland
4693,716,GM0716,Tholen,GG5006,GGD Zeeland
4694,716,GM0716,Tholen,GG5006,GGD Zeeland
4695,716,GM0716,Tholen,GG5006,GGD Zeeland
4696,716,GM0716,Tholen,GG5006,GGD Zeeland
4697,716,GM0716,Tholen,GG5006,GGD Zeeland
4698,716,GM0716,Tholen,GG5006,GGD Zeeland
4701,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4702,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4703,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4704,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4705,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4706,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4707,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4708,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4709,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4711,840,GM0840,Rucphen,GG5206,GGD West-Brabant
4714,840,GM0840,Rucphen,GG5206,GGD West-Brabant
4715,840,GM0840,Rucphen,GG5206,GGD West-Brabant
4715,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4721,840,GM0840,Rucphen,GG5206,GGD West-Brabant
4722,840,GM0840,Rucphen,GG5206,GGD West-Brabant
4724,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4725,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4726,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4727,1674,GM1674,Roosendaal,GG5206,GGD West-Brabant
4731,1655,GM1655,Halderberge,GG5206,GGD West-Brabant
4735,840,GM0840,Rucphen,GG5206,GGD West-Brabant
4741,1655,GM1655,Halderberge,GG5206,GGD West-Brabant
4744,1655,GM1655,Halderberge,GG5206,GGD West-Brabant
4751,1655,GM1655,Halderberge,GG5206,GGD West-Brabant
4754,1655,GM1655,Halderberge,GG5206,GGD West-Brabant
4756,851,GM0851,Steenbergen,GG5206,GGD West-Brabant
4758,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4759,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4761,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4762,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4765,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4766,1719,GM1719,Drimmelen,GG5206,GGD West-Brabant
4771,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4772,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4781,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4782,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4791,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4793,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4794,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4796,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4797,1709,GM1709,Moerdijk,GG5206,GGD West-Brabant
4811,758,GM0758,Breda,GG5206,GGD West-Brabant
4812,758,GM0758,Breda,GG5206,GGD West-Brabant
4813,758,GM0758,Breda,GG5206,GGD West-Brabant
4814,758,GM0758,Breda,GG5206,GGD West-Brabant
4815,758,GM0758,Breda,GG5206,GGD West-Brabant
4816,758,GM0758,Breda,GG5206,GGD West-Brabant
4817,758,GM0758,Breda,GG5206,GGD West-Brabant
4818,758,GM0758,Breda,GG5206,GGD West-Brabant
4819,758,GM0758,Breda,GG5206,GGD West-Brabant
4822,758,GM0758,Breda,GG5206,GGD West-Brabant
4823,758,GM0758,Breda,GG5206,GGD West-Brabant
4824,758,GM0758,Breda,GG5206,GGD West-Brabant
4825,758,GM0758,Breda,GG5206,GGD West-Brabant
4826,758,GM0758,Breda,GG5206,GGD West-Brabant
4827,758,GM0758,Breda,GG5206,GGD West-Brabant
4834,758,GM0758,Breda,GG5206,GGD West-Brabant
4835,758,GM0758,Breda,GG5206,GGD West-Brabant
4836,758,GM0758,Breda,GG5206,GGD West-Brabant
4837,758,GM0758,Breda,GG5206,GGD West-Brabant
4838,758,GM0758,Breda,GG5206,GGD West-Brabant
4839,758,GM0758,Breda,GG5206,GGD West-Brabant
4841,758,GM0758,Breda,GG5206,GGD West-Brabant
4844,1719,GM1719,Drimmelen,GG5206,GGD West-Brabant
4845,1719,GM1719,Drimmelen,GG5206,GGD West-Brabant
4847,758,GM0758,Breda,GG5206,GGD West-Brabant
4849,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4851,758,GM0758,Breda,GG5206,GGD West-Brabant
4854,758,GM0758,Breda,GG5206,GGD West-Brabant
4855,1723,GM1723,Alphen-Chaam,GG5206,GGD West-Brabant
4856,1723,GM1723,Alphen-Chaam,GG5206,GGD West-Brabant
4858,1723,GM1723,Alphen-Chaam,GG5206,GGD West-Brabant
4859,1723,GM1723,Alphen-Chaam,GG5206,GGD West-Brabant
4861,1723,GM1723,Alphen-Chaam,GG5206,GGD West-Brabant
4871,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4872,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4873,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4874,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4875,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4876,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4877,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4878,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4879,777,GM0777,Etten-Leur,GG5206,GGD West-Brabant
4881,879,GM0879,Zundert,GG5206,GGD West-Brabant
4882,879,GM0879,Zundert,GG5206,GGD West-Brabant
4884,879,GM0879,Zundert,GG5206,GGD West-Brabant
4885,879,GM0879,Zundert,GG5206,GGD West-Brabant
4891,879,GM0879,Zundert,GG5206,GGD West-Brabant
4901,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4902,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4903,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4904,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4905,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4906,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4907,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4908,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4909,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4911,826,GM0826,Oosterhout,GG5206,GGD West-Brabant
4921,1719,GM1719,Drimmelen,GG5206,GGD West-Brabant
4924,1719,GM1719,Drimmelen,GG5206,GGD West-Brabant
4926,1719,GM1719,Drimmelen,GG5206,GGD West-Brabant
4927,1719,GM1719,Drimmelen,GG5206,GGD West-Brabant
4931,779,GM0779,Geertruidenberg,GG5206,GGD West-Brabant
4941,779,GM0779,Geertruidenberg,GG5206,GGD West-Brabant
4942,779,GM0779,Geertruidenberg,GG5206,GGD West-Brabant
4944,779,GM0779,Geertruidenberg,GG5206,GGD West-Brabant
5011,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5012,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5013,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5014,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5015,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5017,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5018,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5021,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5022,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5025,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5026,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5032,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5035,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5036,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5037,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5038,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5041,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5042,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5043,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5044,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5045,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5046,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5047,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5048,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5049,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5051,785,GM0785,Goirle,GG5406,GGD Hart voor Brabant
5052,785,GM0785,Goirle,GG5406,GGD Hart voor Brabant
5053,785,GM0785,Goirle,GG5406,GGD Hart voor Brabant
5056,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5057,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5059,824,GM0824,Oisterwijk,GG5406,GGD Hart voor Brabant
5061,824,GM0824,Oisterwijk,GG5406,GGD Hart voor Brabant
5062,824,GM0824,Oisterwijk,GG5406,GGD Hart voor Brabant
5063,824,GM0824,Oisterwijk,GG5406,GGD Hart voor Brabant
5066,824,GM0824,Oisterwijk,GG5406,GGD Hart voor Brabant
5071,855,GM0855,Tilburg,GG5406,GGD Hart voor Brabant
5074,788,GM0788,Haaren,GG5406,GGD Hart voor Brabant
5076,788,GM0788,Haaren,GG5406,GGD Hart voor Brabant
5081,798,GM0798,Hilvarenbeek,GG5406,GGD Hart voor Brabant
5084,798,GM0798,Hilvarenbeek,GG5406,GGD Hart voor Brabant
5085,798,GM0798,Hilvarenbeek,GG5406,GGD Hart voor Brabant
5087,798,GM0798,Hilvarenbeek,GG5406,GGD Hart voor Brabant
5089,798,GM0798,Hilvarenbeek,GG5406,GGD Hart voor Brabant
5091,823,GM0823,Oirschot,GG5608,GGD Brabant-Zuidoost
5094,1667,GM1667,Reusel-De Mierden,GG5608,GGD Brabant-Zuidoost
5095,1667,GM1667,Reusel-De Mierden,GG5608,GGD Brabant-Zuidoost
5096,1667,GM1667,Reusel-De Mierden,GG5608,GGD Brabant-Zuidoost
5101,766,GM0766,Dongen,GG5406,GGD Hart voor Brabant
5102,766,GM0766,Dongen,GG5406,GGD Hart voor Brabant
5103,766,GM0766,Dongen,GG5406,GGD Hart voor Brabant
5104,766,GM0766,Dongen,GG5406,GGD Hart voor Brabant
5105,766,GM0766,Dongen,GG5406,GGD Hart voor Brabant
5106,766,GM0766,Dongen,GG5406,GGD Hart voor Brabant
5107,766,GM0766,Dongen,GG5406,GGD Hart voor Brabant
5109,766,GM0766,Dongen,GG5406,GGD Hart voor Brabant
5111,744,GM0744,Baarle-Nassau,GG5206,GGD West-Brabant
5113,744,GM0744,Baarle-Nassau,GG5206,GGD West-Brabant
5114,744,GM0744,Baarle-Nassau,GG5206,GGD West-Brabant
5121,784,GM0784,Gilze en Rijen,GG5406,GGD Hart voor Brabant
5122,784,GM0784,Gilze en Rijen,GG5406,GGD Hart voor Brabant
5124,784,GM0784,Gilze en Rijen,GG5406,GGD Hart voor Brabant
5125,784,GM0784,Gilze en Rijen,GG5406,GGD Hart voor Brabant
5126,784,GM0784,Gilze en Rijen,GG5406,GGD Hart voor Brabant
5131,1723,GM1723,Alphen-Chaam,GG5206,GGD West-Brabant
5133,785,GM0785,Goirle,GG5406,GGD Hart voor Brabant
5141,867,GM0867,Waalwijk,GG5406,GGD Hart voor Brabant
5142,867,GM0867,Waalwijk,GG5406,GGD Hart voor Brabant
5143,867,GM0867,Waalwijk,GG5406,GGD Hart voor Brabant
5144,867,GM0867,Waalwijk,GG5406,GGD Hart voor Brabant
5145,867,GM0867,Waalwijk,GG5406,GGD Hart voor Brabant
5146,867,GM0867,Waalwijk,GG5406,GGD Hart voor Brabant
5151,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5152,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5154,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5156,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5157,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5158,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5161,867,GM0867,Waalwijk,GG5406,GGD Hart voor Brabant
5165,867,GM0867,Waalwijk,GG5406,GGD Hart voor Brabant
5171,809,GM0809,Loon op Zand,GG5406,GGD Hart voor Brabant
5172,809,GM0809,Loon op Zand,GG5406,GGD Hart voor Brabant
5175,809,GM0809,Loon op Zand,GG5406,GGD Hart voor Brabant
5176,809,GM0809,Loon op Zand,GG5406,GGD Hart voor Brabant
5211,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5212,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5213,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5215,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5216,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5221,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5222,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5223,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5224,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5231,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5232,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5233,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5234,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5235,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5236,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5237,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5241,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5242,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5243,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5244,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5245,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5246,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5247,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5248,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5249,796,GM0796,'s-Hertogenbosch,GG5406,GGD Hart voor Brabant
5251,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5252,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5253,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5254,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5255,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5256,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5257,797,GM0797,Heusden,GG5406,GGD Hart voor Brabant
5258,845,GM0845,Sint-Michielsgestel,GG5406,GGD Hart voor Brabant
5261,865,GM0865,Vught,GG5406,GGD Hart voor Brabant
5262,865,GM0865,Vught,GG5406,GGD Hart voor Brabant
5263,865,GM0865,Vught,GG5406,GGD Hart voor Brabant
5264,865,GM0865,Vught,GG5406,GGD Hart voor Brabant
5266,865,GM0865,Vught,GG5406,GGD Hart voor Brabant
5268,788,GM0788,Haaren,GG5406,GGD Hart voor Brabant
5271,845,GM0845,Sint-Michielsgestel,GG5406,GGD Hart voor Brabant
5272,845,GM0845,Sint-Michielsgestel,GG5406,GGD Hart voor Brabant
5275,845,GM0845,Sint-Michielsgestel,GG5406,GGD Hart voor Brabant
5281,757,GM0757,Boxtel,GG5406,GGD Hart voor Brabant
5282,757,GM0757,Boxtel,GG5406,GGD Hart voor Brabant
5283,757,GM0757,Boxtel,GG5406,GGD Hart voor Brabant
